pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,facing-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,copying-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,960,visible,323.93,109.376,2.125,38,0.42,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,961,visible,325.238,107.70100000000001,2.125,38,0.4,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,962,visible,325.895,105.68,2.125,18,0.39,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,963,visible,326.552,103.65899999999999,2.125,18,0.38,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,964,visible,326.11,101.58,2.125,348,0.35,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,965,visible,324.688,100.001,2.125,318,0.35,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,966,visible,323.134,98.552,2.125,313,0.36,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,967,visible,321.113,97.895,2.125,288,0.37,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,968,visible,319.034,98.337,2.125,258,0.37,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,969,visible,316.955,98.779,2.125,258,0.38,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,970,visible,315.258,100.05799999999999,2.125,233,0.4,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,971,visible,313.809,101.61200000000001,2.125,223,0.4300000000000001,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,972,visible,312.97900000000004,103.568,2.125,203,0.4300000000000001,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,973,visible,313.421,105.647,2.125,168,0.45,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,974,visible,313.863,107.726,2.125,168,0.46,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,975,visible,315.285,109.305,2.125,138,0.44,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,976,visible,316.839,110.75399999999999,2.125,133,0.44,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,977,visible,318.91,111.23200000000001,2.125,103,0.4300000000000001,0.3,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,978,visible,320.981,111.71,2.125,103,0.42,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,979,visible,323.052,112.18799999999999,2.125,103,0.4,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,980,visible,325.123,112.666,2.125,103,0.39,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,981,visible,327.194,113.14399999999999,2.125,103,0.38,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,982,visible,329.265,113.62200000000001,2.125,103,0.38,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,983,visible,331.336,114.1,2.125,103,0.36,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,984,visible,333.407,114.57799999999999,2.125,103,0.34,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,985,visible,335.478,115.056,2.125,103,0.33,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,986,visible,337.54900000000004,115.53399999999999,2.125,103,0.31000000000000005,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,987,visible,339.62,116.012,2.125,103,0.28,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,988,visible,341.64099999999996,116.669,2.125,108,0.26,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,989,visible,343.06300000000005,118.24799999999999,2.125,138,0.27,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,990,visible,344.485,119.82700000000001,2.125,138,0.26,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,991,visible,344.744,121.936,2.125,173,0.28,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,992,visible,345.00300000000004,124.045,2.125,173,0.28,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,993,visible,345.26199999999994,126.154,2.125,173,0.28,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,994,visible,345.52099999999996,128.263,2.125,173,0.30000000000000004,0.3,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,995,visible,346.142,130.295,2.125,163,0.28,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,996,visible,347.69599999999997,131.744,2.125,133,0.29000000000000004,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,997,visible,349.767,132.222,2.125,103,0.30000000000000004,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,998,visible,351.838,132.7,2.125,103,0.31000000000000005,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,999,visible,353.909,133.178,2.125,103,0.31000000000000005,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1000,visible,355.98800000000006,132.736,2.125,78,0.30000000000000004,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1001,visible,358.06699999999995,132.29399999999998,2.125,78,0.30000000000000004,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1002,visible,359.764,131.015,2.125,53,0.29000000000000004,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1003,visible,360.921,129.233,2.125,33,0.29000000000000004,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1004,visible,361.399,127.162,2.125,13,0.27,0.3,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1005,visible,361.87699999999995,125.09100000000001,2.125,13,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1006,visible,362.355,123.02,2.125,13,0.24,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1007,visible,362.833,120.949,2.125,13,0.23,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1008,visible,361.55400000000003,119.25200000000001,2.125,323,0.22,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1009,visible,360.275,117.555,2.125,323,0.18999999999999995,0.3,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1010,visible,358.49300000000005,116.398,2.125,303,0.18999999999999995,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1011,visible,356.711,115.241,2.125,303,0.18999999999999995,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1012,visible,354.92900000000003,114.084,2.125,303,0.2,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1013,visible,353.147,112.927,2.125,303,0.23,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1014,visible,351.365,111.77,2.125,303,0.24,0.3,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1015,visible,349.24300000000005,111.65899999999999,2.125,273,0.22,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1016,visible,347.211,112.28,2.125,253,0.23,0.3,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1017,visible,345.409,113.406,2.125,238,0.24,0.3,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1018,visible,343.60699999999997,114.53200000000001,2.125,238,0.24,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1019,visible,341.805,115.65799999999999,2.125,238,0.23,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1020,visible,340.00300000000004,116.78399999999999,2.125,238,0.24,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1021,visible,338.20099999999996,117.91,2.125,238,0.25,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1022,visible,336.399,119.036,2.125,238,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1023,visible,334.597,120.162,2.125,238,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1024,visible,332.795,121.288,2.125,238,0.25,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1025,visible,330.99300000000005,122.414,2.125,238,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1026,visible,329.191,123.54,2.125,238,0.25,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1027,visible,327.389,124.666,2.125,238,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1028,visible,325.587,125.792,2.125,238,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1029,visible,323.785,126.91799999999999,2.125,238,0.27,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1030,visible,321.983,128.04399999999998,2.125,238,0.26,0.3,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1031,visible,320.181,129.17,2.125,238,0.24,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1032,visible,318.379,130.296,2.125,238,0.24,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1033,visible,316.577,131.422,2.125,238,0.24,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1034,visible,314.775,132.548,2.125,238,0.25,0.31,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1035,visible,312.69599999999997,132.99,2.125,258,0.26,0.31,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1036,visible,310.592,132.694,2.125,278,0.26,0.31,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1037,visible,308.81,131.537,2.125,303,0.27,0.31,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1038,visible,307.028,130.38,2.125,303,0.28,0.31,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1039,visible,305.246,129.22299999999998,2.125,303,0.28,0.31,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1040,visible,304.12,127.421,2.125,328,0.29000000000000004,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1041,visible,302.994,125.619,2.125,328,0.30000000000000004,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1042,visible,301.868,123.81700000000001,2.125,328,0.29000000000000004,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1043,visible,300.742,122.015,2.125,328,0.30000000000000004,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1044,visible,299.616,120.213,2.125,328,0.29000000000000004,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1045,visible,298.49,118.411,2.125,328,0.28,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1046,visible,298.786,116.307,2.125,8,0.29000000000000004,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1047,visible,299.082,114.20299999999999,2.125,8,0.26,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1048,visible,299.378,112.09899999999999,2.125,8,0.25,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1049,visible,299.67400000000004,109.995,2.125,8,0.25,0.31,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
