pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5035-bcbed37d-ac8d-4392-8752-751036a4e898,facing-5035-bcbed37d-ac8d-4392-8752-751036a4e898,copying-5035-bcbed37d-ac8d-4392-8752-751036a4e898,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5035-bcbed37d-ac8d-4392-8752-751036a4e898,139,visible,176.854,97.779,2.125,320,0.54,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,140,visible,175.488,96.15100000000001,2.125,320,0.5900000000000001,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,141,visible,174.122,94.523,2.125,320,0.61,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,142,visible,172.75599999999997,92.895,2.125,320,0.63,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,143,visible,171.39,91.26700000000001,2.125,320,0.6699999999999999,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,144,visible,170.024,89.639,2.125,320,0.69,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,145,visible,168.658,88.01100000000001,2.125,320,0.65,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,146,visible,167.292,86.383,2.125,320,0.6599999999999999,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,147,visible,165.926,84.755,2.125,320,0.6599999999999999,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,148,visible,164.56,83.12700000000001,2.125,320,0.6599999999999999,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,149,visible,163.194,81.499,2.125,320,0.69,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,150,visible,161.828,79.87100000000001,2.125,320,0.65,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,151,visible,160.46200000000002,78.243,2.125,320,0.6599999999999999,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,152,visible,159.096,76.615,2.125,320,0.63,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,153,visible,157.73,74.987,2.125,320,0.6599999999999999,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,154,visible,156.364,73.359,2.125,320,0.69,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,155,visible,154.998,71.73100000000001,2.125,320,0.63,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,156,visible,153.632,70.10300000000001,2.125,320,0.6,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,157,visible,152.266,68.475,2.125,320,0.5800000000000001,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,158,visible,150.9,66.847,2.125,320,0.5900000000000001,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,159,visible,149.534,65.219,2.125,320,0.6,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,160,visible,148.168,63.591,2.125,320,0.56,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,161,visible,146.80200000000002,61.963,2.125,320,0.5700000000000001,0.6,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,162,visible,145.436,60.335,2.125,320,0.5800000000000001,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,163,visible,144.07,58.707,2.125,320,0.5700000000000001,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,164,visible,142.704,57.07899999999999,2.125,320,0.56,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,165,visible,141.338,55.451,2.125,320,0.5,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,166,visible,139.972,53.823,2.125,320,0.47,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,167,visible,138.606,52.195,2.125,320,0.47,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,168,visible,137.24,50.567,2.125,320,0.4300000000000001,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,169,visible,135.187,50.016999999999996,2.125,285,0.45,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,170,visible,133.094,50.386,2.125,260,0.46,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,171,visible,131.001,50.755,2.125,260,0.44,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,172,visible,128.908,51.123999999999995,2.125,260,0.47,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,173,visible,121.891,52.361000000000004,7.125,260,0.44,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,174,visible,114.874,53.598,7.125,260,0.55,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,175,visible,107.85700000000001,54.835,7.125,260,0.56,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,176,visible,100.84,56.071999999999996,7.125,260,0.5800000000000001,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,177,visible,93.823,57.309,7.125,260,0.56,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,178,visible,91.897,56.411,2.125,295,0.55,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,179,visible,91.17,54.413999999999994,2.125,340,0.41,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,180,visible,90.443,52.417,2.125,340,0.45,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,181,visible,89.71600000000001,50.42,2.125,340,0.46,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,182,visible,88.98899999999999,48.423,2.125,340,0.51,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,183,visible,87.361,47.056999999999995,2.125,310,0.47,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,184,visible,85.26799999999999,47.426,2.125,260,0.44,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,185,visible,83.175,47.795,2.125,260,0.4,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,186,visible,81.082,48.163999999999994,2.125,260,0.34,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,187,visible,78.98899999999999,48.533,2.125,260,0.35,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,188,visible,76.896,48.902,2.125,260,0.34,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,189,visible,75.056,47.84,2.125,300,0.4,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,190,visible,73.993,46.0,2.125,330,0.38,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,191,visible,72.93,44.16,2.125,330,0.38,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,192,visible,69.368,37.99,7.125,330,0.37,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,193,visible,65.805,31.82,7.125,330,0.30000000000000004,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,194,visible,62.243,25.65,7.125,330,0.24,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,195,visible,58.681000000000004,19.48,7.125,330,0.23,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,196,visible,57.618,17.64,2.125,330,0.17000000000000004,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,197,visible,55.692,16.742,2.125,295,0.16000000000000006,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,198,visible,53.638999999999996,17.292,2.125,255,0.18999999999999995,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,199,visible,51.586000000000006,17.842,2.125,255,0.16000000000000006,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,200,visible,49.533,18.392,2.125,255,0.17000000000000004,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,201,visible,47.48,18.942,2.125,255,0.14,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,202,visible,45.427,19.492,2.125,255,0.15000000000000002,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,203,visible,43.373999999999995,20.042,2.125,255,0.09999999999999998,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,204,visible,41.321000000000005,20.592,2.125,255,0.12,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,205,visible,39.268,21.142,2.125,255,0.18999999999999995,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,206,visible,37.215,21.691999999999997,2.125,255,0.11,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,207,visible,35.162,22.241999999999997,2.125,255,0.06000000000000005,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,208,visible,33.109,22.791999999999998,2.125,255,0.13,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,209,visible,31.269000000000002,23.855,2.125,240,0.15000000000000002,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,210,visible,29.429000000000002,24.918000000000003,2.125,240,0.17000000000000004,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,211,visible,28.701999999999998,26.915,2.125,200,0.14,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,212,visible,29.429000000000002,28.912,2.125,160,0.17000000000000004,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,213,visible,31.269000000000002,29.974,2.125,120,0.08999999999999997,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,214,visible,38.367,29.353,7.125,85,0.07999999999999996,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,215,visible,45.465,28.732,7.125,85,0.0,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,216,visible,52.563,28.111,7.125,85,0.0,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,217,visible,59.661,27.49,7.125,85,0.0,0.61,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,218,visible,61.778,27.305,2.125,85,0.06999999999999995,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,219,visible,63.871,27.674,2.125,100,0.030000000000000027,0.61,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,220,visible,65.499,29.04,2.125,130,0.11,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,221,visible,67.127,30.406,2.125,130,0.13,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,222,visible,68.755,31.772,2.125,130,0.15000000000000002,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,223,visible,70.383,33.138000000000005,2.125,130,0.16000000000000006,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,224,visible,72.01100000000001,34.504,2.125,130,0.15000000000000002,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,225,visible,73.639,35.87,2.125,130,0.17000000000000004,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,226,visible,75.267,37.236,2.125,130,0.18999999999999995,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,227,visible,76.895,38.602,2.125,130,0.21,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,228,visible,78.523,39.968,2.125,130,0.27,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,229,visible,83.98100000000001,44.548,7.125,130,0.31999999999999995,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,230,visible,89.439,49.128,7.125,130,0.35,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,231,visible,94.897,53.708,7.125,130,0.38,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,232,visible,96.525,55.074,2.125,130,0.36,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,233,visible,98.15299999999999,56.44,2.125,130,0.4,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,234,visible,99.781,57.806000000000004,2.125,130,0.4,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
