pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,facing-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,copying-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,138,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,139,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,140,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,141,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,142,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,143,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,144,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,145,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,146,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,147,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,148,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,149,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,150,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,151,visible,2.5,277.5,7.125,232,0.0,0.02,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,152,visible,2.5,277.5,7.125,242,0.0,0.02,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,153,visible,2.5,277.5,2.125,257,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,154,visible,2.5,277.426,2.125,272,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,155,visible,2.5,277.35200000000003,2.125,272,0.0,0.02,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,156,visible,2.5,277.278,2.125,272,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,157,visible,2.5,276.657,2.125,287,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,158,visible,2.5,275.861,2.125,292,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,159,visible,2.5,274.735,2.125,302,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,160,visible,2.5,273.181,2.125,317,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,161,visible,2.5,271.305,2.125,332,0.0,0.02,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,162,visible,2.5,269.42900000000003,2.125,332,0.0,0.02,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,163,visible,2.5,267.358,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,164,visible,2.5,265.28700000000003,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,165,visible,2.5,263.216,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,166,visible,2.5,261.145,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,167,visible,2.5,259.074,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,168,visible,2.5,257.003,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,169,visible,2.5,254.93200000000002,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,170,visible,2.5,252.861,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,171,visible,2.5,250.79,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,172,visible,2.5,248.71900000000002,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,173,visible,2.5,246.648,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,174,visible,2.5,244.577,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,175,visible,2.5,242.50599999999997,2.125,347,0.0,0.02,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,176,visible,2.574,240.382,2.125,2,0.5700000000000001,0.02,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,177,visible,3.016,238.303,2.125,12,0.62,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,178,visible,3.458,236.22400000000002,2.125,12,0.7,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,179,visible,3.9,234.145,2.125,12,0.75,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,180,visible,4.342,232.06599999999997,2.125,12,0.73,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,181,visible,4.784,229.987,2.125,12,0.78,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,182,visible,5.226,227.908,2.125,12,0.76,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,183,visible,5.667999999999999,225.829,2.125,12,0.79,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,184,visible,6.11,223.75,2.125,12,0.76,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,185,visible,6.5520000000000005,221.671,2.125,12,0.78,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,186,visible,6.994,219.592,2.125,12,0.77,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,187,visible,7.436,217.513,2.125,12,0.8,0.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,188,visible,8.057,215.481,2.125,17,0.78,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,189,visible,9.183,213.679,2.125,32,0.73,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,190,visible,10.309000000000001,211.877,2.125,32,0.74,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,191,visible,11.863,210.428,2.125,47,0.78,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,192,visible,13.739,209.43,2.125,62,0.81,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,193,visible,15.81,208.952,2.125,77,0.81,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,194,visible,17.934,209.02599999999998,2.125,92,0.81,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,195,visible,19.965999999999998,209.64700000000002,2.125,107,0.8200000000000001,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,196,visible,21.998,210.268,2.125,107,0.83,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,197,visible,23.8,211.394,2.125,122,0.84,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,198,visible,25.249000000000002,212.94799999999998,2.125,137,0.88,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,199,visible,26.247,214.824,2.125,152,0.9,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,200,visible,26.725,216.895,2.125,167,0.89,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,201,visible,26.651,219.019,2.125,182,0.85,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,202,visible,26.576999999999998,221.143,2.125,182,0.83,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,203,visible,25.956,223.175,2.125,197,0.75,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,204,visible,24.83,224.977,2.125,212,0.74,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,205,visible,23.276,226.426,2.125,227,0.79,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,206,visible,21.4,227.424,2.125,242,0.8,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,207,visible,19.329,227.90200000000002,2.125,257,0.79,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,208,visible,17.258,228.38,2.125,257,0.78,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,209,visible,15.149000000000001,228.12099999999998,2.125,277,0.8200000000000001,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,210,visible,13.04,227.862,2.125,277,0.88,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,211,visible,10.931,227.60299999999998,2.125,277,0.87,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,212,visible,8.961,226.80700000000002,2.125,292,0.92,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,213,visible,6.9910000000000005,226.011,2.125,292,0.96,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,214,visible,5.412000000000001,224.58900000000003,2.125,312,0.95,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,215,visible,3.833,223.167,2.125,312,0.92,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,216,visible,2.676,221.385,2.125,327,0.94,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,217,visible,2.5,219.364,2.125,342,0.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,218,visible,2.5,217.343,2.125,342,0.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,219,visible,2.5,215.22099999999998,2.125,357,0.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,220,visible,2.9419999999999997,213.142,2.125,12,0.86,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,221,visible,3.384,211.063,2.125,12,0.84,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,222,visible,4.806,209.484,2.125,42,0.86,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,223,visible,6.587999999999999,208.327,2.125,57,0.83,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,224,visible,8.37,207.17,2.125,57,0.87,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,225,visible,10.390999999999998,206.513,2.125,72,0.86,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,226,visible,12.513,206.40200000000002,2.125,87,0.88,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,227,visible,14.592,206.84400000000002,2.125,102,0.93,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,228,visible,16.485,207.80900000000003,2.125,117,0.98,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,229,visible,18.378,208.774,2.125,117,0.93,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,230,visible,19.957,210.196,2.125,132,0.95,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,231,visible,21.114,211.97799999999998,2.125,147,0.96,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,232,visible,21.771,213.99900000000002,2.125,162,0.99,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,233,visible,21.881999999999998,216.12099999999998,2.125,177,0.97,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,234,visible,21.808000000000003,218.245,2.125,182,1.0,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,235,visible,21.734,220.36900000000003,2.125,182,0.99,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,236,visible,21.66,222.493,2.125,182,0.98,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,237,visible,21.218000000000004,224.572,2.125,192,0.93,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,238,visible,20.253,226.465,2.125,207,0.9,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,239,visible,18.831,228.044,2.125,222,0.88,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
