pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2953-6e410c79-2094-4548-a009-faf82961733d,facing-2953-6e410c79-2094-4548-a009-faf82961733d,copying-2953-6e410c79-2094-4548-a009-faf82961733d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2953-6e410c79-2094-4548-a009-faf82961733d,139,visible,286.17900000000003,174.84599999999998,2.125,123,0.49,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,140,visible,287.961,176.003,2.125,123,0.48,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,141,visible,289.743,177.16,2.125,123,0.49,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,142,visible,291.525,178.317,2.125,123,0.42,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,143,visible,293.307,179.47400000000002,2.125,123,0.4,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,144,visible,295.089,180.63099999999997,2.125,123,0.38,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,145,visible,296.871,181.78799999999998,2.125,123,0.38,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,146,visible,298.975,182.084,2.125,98,0.38,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,147,visible,300.55400000000003,180.662,2.125,48,0.34,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,148,visible,302.133,179.24,2.125,48,0.31999999999999995,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,149,visible,303.712,177.81799999999998,2.125,48,0.35,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,150,visible,305.291,176.396,2.125,48,0.38,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,151,visible,306.87,174.97400000000002,2.125,48,0.37,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,152,visible,308.449,173.55200000000002,2.125,48,0.33,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,153,visible,310.028,172.13,2.125,48,0.30000000000000004,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,154,visible,311.026,170.25400000000002,2.125,28,0.24,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,155,visible,310.405,168.222,2.125,343,0.25,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,156,visible,309.784,166.19,2.125,343,0.26,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,157,visible,309.163,164.158,2.125,343,0.29000000000000004,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,158,visible,308.54200000000003,162.126,2.125,343,0.34,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,159,visible,307.921,160.094,2.125,343,0.30000000000000004,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,160,visible,306.795,158.292,2.125,328,0.33,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,161,visible,305.241,156.843,2.125,313,0.37,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,162,visible,303.687,155.394,2.125,313,0.35,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,163,visible,302.133,153.945,2.125,313,0.27,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,164,visible,300.579,152.496,2.125,313,0.26,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,165,visible,299.025,151.047,2.125,313,0.29000000000000004,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,166,visible,296.916,151.306,2.125,263,0.31999999999999995,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,167,visible,294.807,151.565,2.125,263,0.29000000000000004,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,168,visible,292.698,151.82399999999998,2.125,263,0.26,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,169,visible,290.589,152.083,2.125,263,0.26,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,170,visible,289.432,153.865,2.125,213,0.24,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,171,visible,288.275,155.64700000000002,2.125,213,0.24,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,172,visible,287.118,157.429,2.125,213,0.26,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,173,visible,285.961,159.211,2.125,213,0.18999999999999995,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,174,visible,283.882,159.653,2.125,258,0.2,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,175,visible,281.803,160.095,2.125,258,0.2,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,176,visible,279.724,160.537,2.125,258,0.17000000000000004,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,177,visible,277.645,160.97899999999998,2.125,258,0.2,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,178,visible,275.566,161.421,2.125,258,0.23,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,179,visible,273.442,161.495,2.125,268,0.22,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,180,visible,271.888,160.046,2.125,313,0.24,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,181,visible,270.334,158.597,2.125,313,0.23,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,182,visible,268.78,157.148,2.125,313,0.18999999999999995,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,183,visible,267.226,155.69899999999998,2.125,313,0.13,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,184,visible,265.672,154.25,2.125,313,0.13,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,185,visible,264.118,152.80100000000002,2.125,313,0.05000000000000005,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,186,visible,262.564,151.352,2.125,313,0.06999999999999995,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,187,visible,261.01,149.903,2.125,313,0.07999999999999996,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,188,visible,259.884,148.101,2.125,328,0.010000000000000007,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,189,visible,258.758,146.299,2.125,328,0.020000000000000014,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,190,visible,260.066,144.624,2.125,38,0.010000000000000007,0.06,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,191,visible,262.145,144.18200000000002,2.125,78,0.010000000000000007,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,192,visible,264.224,143.74,2.125,78,0.0,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,193,visible,266.303,143.298,2.125,78,0.0,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,194,visible,268.382,142.856,2.125,78,0.0,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,195,visible,270.461,142.414,2.125,78,0.020000000000000014,0.06,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,196,visible,277.43,140.933,7.125,78,0.010000000000000007,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,197,visible,284.399,139.452,7.125,78,0.040000000000000036,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,198,visible,291.341,141.055,7.125,103,0.020000000000000014,0.06,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,199,visible,296.552,145.914,7.125,133,0.09999999999999998,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,200,visible,301.763,150.773,7.125,133,0.13,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,201,visible,306.974,155.632,7.125,133,0.18999999999999995,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,202,visible,312.185,160.491,7.125,133,0.2,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,203,visible,317.39599999999996,165.35,7.125,133,0.23,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,204,visible,322.607,170.209,7.125,133,0.16000000000000006,0.06,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,205,visible,324.161,171.658,2.125,133,0.14,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,206,visible,325.715,173.107,2.125,133,0.16000000000000006,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,207,visible,327.269,174.55599999999998,2.125,133,0.17000000000000004,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,208,visible,328.82300000000004,176.005,2.125,133,0.18999999999999995,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,209,visible,330.37699999999995,177.454,2.125,133,0.26,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,210,visible,332.159,178.611,2.125,123,0.26,0.06,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,211,visible,333.941,179.768,2.125,123,0.28,0.06,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,212,visible,336.045,180.06400000000002,2.125,98,0.22,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,213,visible,338.149,180.36,2.125,98,0.17000000000000004,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,214,visible,340.25300000000004,180.65599999999998,2.125,98,0.11,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,215,visible,342.35699999999997,180.952,2.125,98,0.11,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,216,visible,344.461,181.248,2.125,98,0.08999999999999997,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,217,visible,346.565,181.544,2.125,98,0.11,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,218,visible,348.66900000000004,181.84,2.125,98,0.06999999999999995,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,219,visible,350.344,183.148,2.125,128,0.12,0.06,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,220,visible,352.019,184.456,2.125,128,0.12,0.06,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,221,visible,353.694,185.764,2.125,128,0.08999999999999997,0.06,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,222,visible,354.659,187.657,2.125,153,0.07999999999999996,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,223,visible,355.624,189.55,2.125,153,0.030000000000000027,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,224,visible,356.589,191.44299999999998,2.125,153,0.05000000000000005,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,225,visible,357.55400000000003,193.33599999999998,2.125,153,0.010000000000000007,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,226,visible,358.519,195.229,2.125,153,0.010000000000000007,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,227,visible,359.48400000000004,197.122,2.125,153,0.05000000000000005,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,228,visible,361.159,198.43,2.125,128,0.040000000000000036,0.06,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,229,visible,363.281,198.541,2.125,93,0.05000000000000005,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,230,visible,365.403,198.65200000000002,2.125,93,0.010000000000000007,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,231,visible,367.525,198.763,2.125,93,0.0,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,232,visible,369.647,198.87400000000002,2.125,93,0.0,0.06,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,233,visible,371.769,198.985,2.125,93,0.0,0.06,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
