pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-7913-8125501c-a568-487d-94b5-09e48bfbc88d,facing-7913-8125501c-a568-487d-94b5-09e48bfbc88d,copying-7913-8125501c-a568-487d-94b5-09e48bfbc88d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2411,visible,318.258,63.665,2.125,295,0.44,1.24,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2412,visible,316.133,63.665,2.125,270,0.44,1.24,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2413,visible,309.676,66.676,7.125,245,0.44,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2414,visible,302.578,67.297,7.125,265,0.47,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2415,visible,295.883,69.734,7.125,250,0.48,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2416,visible,288.785,69.113,7.125,275,0.51,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2417,visible,281.687,68.492,7.125,275,0.52,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2418,visible,275.23,65.48100000000001,7.125,295,0.53,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2419,visible,268.77299999999997,62.47,7.125,295,0.54,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2420,visible,262.603,58.907,7.125,300,0.55,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2421,visible,255.505,58.286,7.125,275,0.56,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2422,visible,248.407,57.665,7.125,275,0.6,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2423,visible,241.39,56.428000000000004,7.125,280,0.63,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2424,visible,234.695,53.99100000000001,7.125,290,0.63,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2425,visible,227.678,52.754,7.125,280,0.62,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2426,visible,222.22,48.174,7.125,310,0.6,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2427,visible,215.763,45.163000000000004,7.125,295,0.56,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2428,visible,209.92700000000002,41.076,7.125,305,0.53,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2429,visible,203.045,39.232,7.125,285,0.46,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2430,visible,196.16299999999998,37.388000000000005,7.125,285,0.41,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2431,visible,189.03799999999998,37.388000000000005,7.125,270,0.37,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2432,visible,182.581,34.376999999999995,7.125,295,0.35,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2433,visible,175.483,34.998000000000005,7.125,265,0.34,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2434,visible,169.02599999999998,31.987,7.125,295,0.31000000000000005,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2435,visible,161.928,32.608000000000004,7.125,265,0.29000000000000004,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2436,visible,154.83,33.229,7.125,265,0.28,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2437,visible,148.135,30.791999999999998,7.125,290,0.29000000000000004,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2438,visible,141.01,30.791999999999998,7.125,270,0.27,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2439,visible,134.315,28.355,7.125,290,0.27,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2440,visible,127.43299999999999,26.511,7.125,285,0.25,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2441,visible,120.416,25.274,7.125,280,0.25,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2442,visible,114.24600000000001,21.712,7.125,300,0.26,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2443,visible,107.229,20.475,7.125,280,0.25,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2444,visible,100.772,17.464000000000002,7.125,295,0.22,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2445,visible,93.755,16.227,7.125,280,0.16000000000000006,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2446,visible,87.06,18.664,7.125,250,0.11,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2447,visible,80.365,21.101,7.125,250,0.12,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2448,visible,73.67,23.538,7.125,250,0.12,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2449,visible,72.45100000000001,25.279,2.125,215,0.13,1.24,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2450,visible,71.232,27.02,2.125,215,0.15000000000000002,1.24,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2451,visible,70.863,29.113000000000003,2.125,190,0.17000000000000004,1.24,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2452,visible,74.425,35.283,7.125,150,0.18000000000000005,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2453,visible,77.436,41.74,7.125,155,0.21,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2454,visible,77.436,48.865,7.125,180,0.25,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2455,visible,79.873,55.56,7.125,160,0.26,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2456,visible,80.494,62.658,7.125,175,0.26,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2457,visible,79.873,69.756,7.125,185,0.26,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2458,visible,82.31,76.45100000000001,7.125,160,0.26,1.24,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2459,visible,81.689,83.54899999999999,7.125,185,0.28,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2460,visible,84.126,90.244,7.125,160,0.26,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2461,visible,82.889,97.26100000000001,7.125,190,0.26,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2462,visible,83.51,104.359,7.125,175,0.28,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2463,visible,81.07300000000001,111.054,7.125,200,0.29000000000000004,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2464,visible,81.694,118.152,7.125,175,0.31999999999999995,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2465,visible,79.257,124.84700000000001,7.125,200,0.35,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2466,visible,74.219,129.885,7.125,225,0.37,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2467,visible,71.782,136.58,7.125,200,0.34,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2468,visible,66.744,141.618,7.125,225,0.34,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2469,visible,64.307,148.313,7.125,200,0.33,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2470,visible,60.22,154.149,7.125,215,0.34,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2471,visible,58.376000000000005,161.031,7.125,195,0.31000000000000005,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2472,visible,54.288999999999994,166.86700000000002,7.125,215,0.31000000000000005,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2473,visible,51.852,173.562,7.125,200,0.27,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2474,visible,53.089,180.579,7.125,170,0.25,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2475,visible,51.245,187.46099999999998,7.125,195,0.25,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2476,visible,51.86600000000001,194.55900000000003,7.125,175,0.25,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2477,visible,50.629,201.576,7.125,190,0.25,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2478,visible,51.86600000000001,208.593,7.125,170,0.23,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2479,visible,53.369,210.09599999999998,2.125,135,0.22,1.25,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2480,visible,54.872,211.59900000000002,2.125,135,0.22,1.25,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2481,visible,56.925,212.149,2.125,105,0.23,1.25,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2482,visible,63.382,209.138,7.125,65,0.21,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2483,visible,69.839,206.127,7.125,65,0.26,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2484,visible,76.85600000000001,207.364,7.125,100,0.30000000000000004,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2485,visible,83.738,205.52,7.125,75,0.37,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2486,visible,90.755,206.757,7.125,100,0.45,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2487,visible,97.853,206.136,7.125,85,0.53,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2488,visible,104.95100000000001,205.515,7.125,85,0.62,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2489,visible,111.96799999999999,204.278,7.125,80,0.69,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2490,visible,117.006,199.24,7.125,45,0.77,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2491,visible,123.463,196.229,7.125,65,0.81,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2492,visible,129.92,193.218,7.125,65,0.87,1.25,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2493,visible,135.378,188.638,7.125,50,0.93,1.25,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2494,visible,140.836,184.058,7.125,50,0.96,1.25,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2495,visible,146.29399999999998,179.47799999999998,7.125,50,1.0,1.25,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2496,visible,151.752,174.898,7.125,50,1.0,1.25,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2497,visible,153.38,173.532,2.125,50,1.0,1.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2498,visible,155.00799999999998,172.166,2.125,50,1.0,1.25,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2499,visible,157.13299999999998,172.166,2.125,90,1.0,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2500,visible,158.761,173.532,2.125,130,1.0,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2501,visible,159.13,175.625,2.125,170,1.0,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2502,visible,158.067,177.465,2.125,210,1.0,1.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2503,visible,156.07,178.192,2.125,250,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2504,visible,153.945,178.192,2.125,270,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2505,visible,152.317,176.826,2.125,310,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2506,visible,151.94799999999998,174.733,2.125,350,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2507,visible,151.579,172.64,2.125,350,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2508,visible,152.642,170.8,2.125,30,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2509,visible,154.639,170.07299999999998,2.125,70,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2510,visible,156.692,170.623,2.125,105,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2511,visible,157.911,172.364,2.125,145,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2512,visible,157.911,174.489,2.125,180,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2513,visible,157.013,176.415,2.125,205,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2514,visible,155.08700000000002,177.313,2.125,245,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2515,visible,153.034,176.763,2.125,285,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2516,visible,151.815,175.02200000000002,2.125,325,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2517,visible,152.0,172.905,2.125,5,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2518,visible,153.503,171.40200000000002,2.125,45,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2519,visible,155.596,171.033,2.125,80,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2520,visible,157.436,172.095,2.125,120,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2521,visible,158.80200000000002,173.72299999999998,2.125,140,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2522,visible,158.61700000000002,175.84,2.125,185,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2523,visible,157.114,177.343,2.125,225,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2524,visible,155.611,178.84599999999998,2.125,225,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2525,visible,153.494,179.03099999999998,2.125,265,1.0,1.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2526,visible,151.654,177.96900000000002,2.125,300,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2527,visible,150.92700000000002,175.972,2.125,340,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2528,visible,151.477,173.919,2.125,15,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2529,visible,153.218,172.7,2.125,55,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2530,visible,155.335,172.885,2.125,95,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2531,visible,156.838,174.388,2.125,135,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2532,visible,158.341,175.891,2.125,135,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2533,visible,158.526,178.00799999999998,2.125,175,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2534,visible,157.30700000000002,179.74900000000002,2.125,215,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2535,visible,155.254,180.299,2.125,255,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2536,visible,153.328,179.40099999999998,2.125,295,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2537,visible,152.43,177.475,2.125,335,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2538,visible,152.98,175.422,2.125,15,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2539,visible,154.721,174.203,2.125,55,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2540,visible,156.838,174.388,2.125,95,0.99,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2541,visible,158.341,175.891,2.125,135,0.98,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2542,visible,158.526,178.00799999999998,2.125,175,0.99,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2543,visible,157.30700000000002,179.74900000000002,2.125,215,0.99,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2544,visible,155.254,180.299,2.125,255,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2545,visible,153.328,179.40099999999998,2.125,295,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2546,visible,152.43,177.475,2.125,335,1.0,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2547,visible,152.98,175.422,2.125,15,0.98,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2548,visible,154.721,174.203,2.125,55,0.97,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2549,visible,156.46200000000002,172.984,2.125,55,0.96,1.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2550,visible,158.579,173.169,2.125,95,0.93,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2551,visible,160.082,174.672,2.125,135,0.92,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2552,visible,160.267,176.78900000000002,2.125,175,0.94,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2553,visible,159.048,178.53,2.125,215,0.94,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2554,visible,156.995,179.08,2.125,255,0.95,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2555,visible,155.069,178.18200000000002,2.125,295,0.95,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2556,visible,154.171,176.25599999999997,2.125,335,0.94,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2557,visible,154.356,174.139,2.125,5,0.94,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2558,visible,155.859,172.636,2.125,45,0.91,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,2559,visible,157.856,171.90900000000002,2.125,70,0.88,1.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
