pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-6841-42a3b948-ba63-4fe5-8492-cada7868465f,facing-6841-42a3b948-ba63-4fe5-8492-cada7868465f,copying-6841-42a3b948-ba63-4fe5-8492-cada7868465f,nearby-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,facing-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,copying-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,nearby-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,facing-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,copying-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,nearby-6486-c0c31169-4698-4fbb-8305-ac28df787feb,facing-6486-c0c31169-4698-4fbb-8305-ac28df787feb,copying-6486-c0c31169-4698-4fbb-8305-ac28df787feb,nearby-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,facing-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,copying-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,446,visible,77.056,50.812,2.125,190,1.0,0.37,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,6.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,447,visible,78.797,52.031000000000006,2.125,125,1.0,0.37,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,7.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,448,visible,80.922,52.031000000000006,2.125,90,1.0,0.37,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,8.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,449,visible,82.55,50.665,2.125,50,1.0,0.37,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,9.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,450,visible,84.178,49.299,2.125,50,1.0,0.37,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,10.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,451,visible,83.28,47.373000000000005,2.125,335,1.0,0.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,11.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,452,visible,81.44,46.31,2.125,300,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,12.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,453,visible,79.347,46.678999999999995,2.125,260,1.0,0.38,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,13.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,454,visible,77.25399999999999,47.048,2.125,260,1.0,0.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,14.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,455,visible,75.751,48.551,2.125,225,1.0,0.38,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,15.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,456,visible,76.649,50.477,2.125,155,1.0,0.38,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,16.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,457,visible,78.39,51.696000000000005,2.125,125,1.0,0.38,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,17.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,458,visible,80.507,51.511,2.125,85,1.0,0.38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,18.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,459,visible,82.135,50.145,2.125,50,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,19.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,460,visible,82.685,48.092,2.125,15,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,20.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,461,visible,81.78699999999999,46.166000000000004,2.125,335,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,21.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,462,visible,79.947,45.103,2.125,300,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,22.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,463,visible,77.854,45.472,2.125,260,1.0,0.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,23.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,464,visible,76.351,46.975,2.125,225,1.0,0.38,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,24.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,465,visible,75.982,49.068000000000005,2.125,190,1.0,0.38,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,25.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,466,visible,76.88,50.994,2.125,155,1.0,0.38,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,26.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,467,visible,78.806,51.891999999999996,2.125,115,1.0,0.38,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,27.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,468,visible,80.899,51.523,2.125,80,1.0,0.38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,28.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,469,visible,82.402,50.02,2.125,45,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,29.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,470,visible,82.587,47.903,2.125,5,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,30.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,471,visible,82.772,45.786,2.125,5,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,31.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,472,visible,80.775,45.059,2.125,290,1.0,0.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,32.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,473,visible,78.722,45.608999999999995,2.125,255,1.0,0.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,33.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,474,visible,77.35600000000001,47.236999999999995,2.125,220,1.0,0.38,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,34.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,475,visible,77.35600000000001,49.361999999999995,2.125,180,1.0,0.39,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,476,visible,78.575,51.103,2.125,145,1.0,0.39,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,477,visible,80.501,52.001000000000005,2.125,115,1.0,0.39,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,478,visible,82.594,51.632,2.125,80,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,479,visible,83.96,50.004,2.125,40,1.0,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,480,visible,85.32600000000001,48.376000000000005,2.125,40,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,481,visible,84.26299999999999,46.536,2.125,330,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,482,visible,82.266,45.809,2.125,290,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,483,visible,80.26899999999999,46.536,2.125,250,1.0,0.39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,484,visible,78.766,48.038999999999994,2.125,225,1.0,0.39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,485,visible,78.581,50.156000000000006,2.125,185,1.0,0.39,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,486,visible,79.64399999999999,51.996,2.125,150,1.0,0.39,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,487,visible,81.385,53.215,2.125,125,1.0,0.39,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,488,visible,83.50200000000001,53.03,2.125,85,1.0,0.39,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,489,visible,85.005,51.527,2.125,45,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,490,visible,85.19,49.41,2.125,5,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,491,visible,84.12700000000001,47.57,2.125,330,1.0,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,492,visible,82.20100000000001,46.672,2.125,295,0.97,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,493,visible,80.148,47.222,2.125,255,0.94,0.39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,494,visible,78.929,48.963,2.125,215,0.88,0.39,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,495,visible,78.929,51.088,2.125,180,0.9,0.39,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,1.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,496,visible,80.295,52.716,2.125,140,0.94,0.39,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,497,visible,82.348,53.266000000000005,2.125,105,0.96,0.39,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,498,visible,84.274,52.368,2.125,65,0.96,0.39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,499,visible,85.17200000000001,50.442,2.125,25,0.96,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,500,visible,84.62200000000001,48.388999999999996,2.125,345,0.98,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,501,visible,84.072,46.336000000000006,2.125,345,1.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,502,visible,83.522,44.283,2.125,345,0.95,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,503,visible,82.97200000000001,42.23,2.125,345,0.92,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,1.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,504,visible,81.753,40.489000000000004,2.125,325,0.87,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,2.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,505,visible,79.756,39.762,2.125,290,0.84,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,3.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,506,visible,77.759,40.489000000000004,2.125,250,0.8,0.4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,4.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,507,visible,76.54,42.23,2.125,215,0.78,0.4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,5.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,508,visible,76.54,44.355,2.125,180,0.78,0.4,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,509,visible,77.906,45.983000000000004,2.125,140,0.81,0.4,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,510,visible,79.903,46.71,2.125,110,0.83,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,511,visible,81.99600000000001,47.07899999999999,2.125,100,0.85,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,512,visible,83.92200000000001,46.181000000000004,2.125,65,0.85,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,513,visible,84.82,44.255,2.125,25,0.84,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,514,visible,84.27,42.202,2.125,345,0.84,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,515,visible,83.54299999999999,40.205,2.125,340,0.8,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,516,visible,82.816,38.208,2.125,340,0.76,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,517,visible,82.089,36.211,2.125,340,0.72,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,518,visible,81.362,34.214,2.125,340,0.7,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,519,visible,80.635,32.217,2.125,340,0.74,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,520,visible,80.085,30.164,2.125,345,0.69,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,521,visible,79.535,28.111,2.125,345,0.65,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,522,visible,81.375,27.049,2.125,60,0.62,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,523,visible,83.492,27.234,2.125,95,0.64,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,5.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,524,visible,85.609,27.419,2.125,95,0.6699999999999999,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,6.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,525,visible,87.11200000000001,28.921999999999997,2.125,135,0.64,0.4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,7.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,526,visible,87.29700000000001,31.039,2.125,175,0.6599999999999999,0.4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,8.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,527,visible,86.07799999999999,32.78,2.125,215,0.7,0.4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,9.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,528,visible,84.859,34.521,2.125,215,0.74,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,10.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,529,visible,83.796,36.361,2.125,210,0.73,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,11.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,530,visible,84.694,38.287,2.125,155,0.69,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,12.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,531,visible,85.59200000000001,40.213,2.125,155,0.6699999999999999,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,13.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,532,visible,86.49,42.138999999999996,2.125,155,0.71,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,14.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,533,visible,87.38799999999999,44.065,2.125,155,0.6799999999999999,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,15.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,534,visible,88.286,45.99100000000001,2.125,155,0.65,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,16.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,535,visible,89.184,47.917,2.125,155,0.63,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,17.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,536,visible,90.08200000000001,49.843,2.125,155,0.63,0.41,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,18.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,537,visible,90.98,51.769,2.125,155,0.64,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,538,visible,91.165,53.886,2.125,175,0.61,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,539,visible,91.35,56.003,2.125,175,0.5900000000000001,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,540,visible,91.535,58.12,2.125,175,0.5700000000000001,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,541,visible,91.72,60.236999999999995,2.125,175,0.62,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,542,visible,91.905,62.354,2.125,175,0.5900000000000001,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,543,visible,92.09,64.471,2.125,175,0.5800000000000001,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,544,visible,91.721,66.564,2.125,190,0.5800000000000001,0.41,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,545,visible,91.352,68.657,2.125,190,0.5700000000000001,0.41,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,546,visible,90.133,70.398,2.125,215,0.5700000000000001,0.41,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,547,visible,88.914,72.139,2.125,215,0.5800000000000001,0.41,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,548,visible,87.695,73.88,2.125,215,0.6,0.41,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,549,visible,86.476,75.62100000000001,2.125,215,0.6,0.41,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,550,visible,85.257,77.362,2.125,215,0.5700000000000001,0.41,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,551,visible,84.038,79.10300000000001,2.125,215,0.55,0.41,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,552,visible,84.038,81.22800000000001,2.125,180,0.56,0.41,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,553,visible,85.666,82.594,2.125,130,0.55,0.41,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,554,visible,87.294,83.96,2.125,130,0.5800000000000001,0.41,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,0.0,False,False,False,exploring,True,False,
