pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,facing-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,copying-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2735,visible,438.439,132.369,2.125,107,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2736,visible,439.596,134.151,2.125,147,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2737,visible,439.522,136.275,2.125,182,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2738,visible,438.1,137.85399999999998,2.125,222,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2739,visible,435.996,138.15,2.125,262,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2740,visible,434.103,137.185,2.125,297,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2741,visible,433.273,135.22899999999998,2.125,337,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2742,visible,433.715,133.15,2.125,12,1.0,1.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2743,visible,435.269,131.701,2.125,47,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2744,visible,437.37300000000005,131.405,2.125,82,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2745,visible,439.175,132.531,2.125,122,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2746,visible,439.832,134.55200000000002,2.125,162,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2747,visible,439.211,136.584,2.125,197,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2748,visible,437.42900000000003,137.741,2.125,237,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2749,visible,435.32,137.482,2.125,277,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2750,visible,433.741,136.06,2.125,312,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2751,visible,433.445,133.95600000000002,2.125,352,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2752,visible,434.41,132.063,2.125,27,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2753,visible,436.366,131.233,2.125,67,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2754,visible,438.445,131.675,2.125,102,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2755,visible,439.75300000000004,133.35,2.125,142,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2756,visible,439.67900000000003,135.474,2.125,182,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2757,visible,438.4,137.171,2.125,217,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2758,visible,436.329,137.649,2.125,257,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2759,visible,434.35900000000004,136.85299999999998,2.125,292,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2760,visible,433.361,134.977,2.125,332,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2761,visible,433.80300000000005,132.898,2.125,12,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2762,visible,435.35699999999997,131.44899999999998,2.125,47,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2763,visible,437.47900000000004,131.338,2.125,87,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2764,visible,439.176,132.61700000000002,2.125,127,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2765,visible,439.654,134.688,2.125,167,1.0,1.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2766,visible,438.858,136.658,2.125,202,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2767,visible,436.98199999999997,137.656,2.125,242,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2768,visible,434.87300000000005,137.39700000000002,2.125,277,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2769,visible,433.42400000000004,135.843,2.125,317,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2770,visible,433.31300000000005,133.721,2.125,357,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2771,visible,433.202,131.599,2.125,357,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2772,visible,435.223,130.942,2.125,72,1.0,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2773,visible,437.19300000000004,131.738,2.125,112,0.97,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2774,visible,438.35,133.52,2.125,147,0.96,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2775,visible,438.091,135.629,2.125,187,0.95,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2776,visible,436.537,137.078,2.125,227,0.96,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2777,visible,434.983,138.52700000000002,2.125,227,0.96,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2778,visible,433.181,137.401,2.125,302,0.97,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2779,visible,432.351,135.445,2.125,337,0.96,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2780,visible,432.972,133.41299999999998,2.125,17,0.94,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2781,visible,434.647,132.105,2.125,52,0.91,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2782,visible,436.77099999999996,132.179,2.125,92,0.88,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2783,visible,438.35,133.601,2.125,132,0.86,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2784,visible,438.82800000000003,135.672,2.125,167,0.86,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2785,visible,437.702,137.474,2.125,212,0.86,1.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2786,visible,436.57599999999996,139.276,2.125,212,0.87,1.63,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2787,visible,435.45,141.078,2.125,212,0.88,1.63,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2788,visible,434.654,143.048,2.125,202,0.89,1.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2789,visible,433.858,145.018,2.125,202,0.9,1.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2790,visible,433.06199999999995,146.988,2.125,202,0.91,1.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2791,visible,432.26599999999996,148.958,2.125,202,0.93,1.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2792,visible,431.47,150.928,2.125,202,0.94,1.64,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2793,visible,429.594,151.92600000000002,2.125,242,0.95,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2794,visible,427.485,151.667,2.125,277,0.96,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2795,visible,426.036,150.113,2.125,317,0.97,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2796,visible,425.74,148.009,2.125,352,0.96,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2797,visible,426.866,146.207,2.125,32,0.94,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2798,visible,428.88699999999994,145.55,2.125,72,0.92,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2799,visible,430.91900000000004,146.171,2.125,107,0.91,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2800,visible,432.07599999999996,147.953,2.125,147,0.88,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2801,visible,432.00199999999995,150.077,2.125,182,0.88,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2802,visible,430.58,151.656,2.125,222,0.87,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2803,visible,428.509,152.134,2.125,257,0.88,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2804,visible,426.616,151.16899999999998,2.125,297,0.88,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2805,visible,425.037,149.747,2.125,312,0.87,1.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2806,visible,423.458,148.325,2.125,312,0.87,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2807,visible,421.879,146.903,2.125,312,0.87,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2808,visible,421.222,144.882,2.125,342,0.85,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2809,visible,421.481,142.773,2.125,7,0.84,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2810,visible,421.74,140.664,2.125,7,0.81,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2811,visible,421.999,138.555,2.125,7,0.8,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2812,visible,422.964,136.662,2.125,27,0.78,1.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2813,visible,424.84,135.664,2.125,62,0.75,1.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2814,visible,426.716,134.666,2.125,62,0.74,1.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2815,visible,428.592,133.668,2.125,62,0.72,1.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2816,visible,430.468,132.67,2.125,62,0.71,1.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2817,visible,436.759,129.325,7.125,62,0.7,1.64,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2818,visible,443.05,125.98,7.125,62,0.6699999999999999,1.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2819,visible,447.338,120.29,7.125,37,0.64,1.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2820,visible,446.965,113.175,7.125,357,0.6,1.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2821,visible,442.57800000000003,107.56,7.125,322,0.5700000000000001,1.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2822,visible,435.60900000000004,106.079,7.125,282,0.54,1.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2823,visible,429.31800000000004,109.42399999999999,7.125,242,0.53,1.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2824,visible,427.235,116.238,7.125,197,0.56,1.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2825,visible,425.152,123.052,7.125,197,0.6,1.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2826,visible,423.069,129.866,7.125,197,0.63,1.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2827,visible,420.986,136.68,7.125,197,0.6599999999999999,1.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,2828,visible,418.903,143.494,7.125,197,0.7,1.65,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
