,assigned_n_players,bn_players,difficulty,first_half_score,fn_players,game,hn_players,max_lat,mean_lat,noise,pid,score,second_half_score,wait
640,3,1,,0.17666666666666667,1,2016-10-24-14-23-49-325_3_0_6617-c902db92-1cf5-4d47-b01c-bfae205bd4d6,1,113.0,38.464360150062525,0,3088-0a586f00-538d-43c3-b2f0-88473e7fe95b,0.16291666666666665,0.14916666666666667,1457
641,4,4,,0.29333333333333333,4,2016-10-24-15-4-57-410_4_3_6396-a3ff2fd4-7535-4f6b-99f7-1a540ead2515,4,100.0,70.96019174656107,3,9977-225ef4df-5fe6-49e4-ab7d-913764699eb0,0.27875,0.26416666666666666,399
642,4,4,,0.1225,4,2016-10-24-15-4-57-410_4_3_6396-a3ff2fd4-7535-4f6b-99f7-1a540ead2515,4,1090.5,64.2280116715298,3,6569-3d24e82d-f252-4e04-8443-226467b217c8,0.17041666666666666,0.21833333333333332,360
643,4,4,,0.17083333333333334,4,2016-10-24-15-4-57-410_4_3_6396-a3ff2fd4-7535-4f6b-99f7-1a540ead2515,4,287.5,44.23697373905794,3,2147-54d63bb9-ba28-4583-a3a2-dea27816574e,0.19291666666666665,0.215,411
644,4,4,,0.09,4,2016-10-24-15-4-57-410_4_3_6396-a3ff2fd4-7535-4f6b-99f7-1a540ead2515,4,594.5,65.31263026260942,3,6679-8d938981-2353-4408-9e2d-72bbfb955104,0.08083333333333333,0.07166666666666667,261
645,1,1,,0.08166666666666667,1,2016-10-24-15-18-10-860_1_0_1355-7b5ddd47-069b-4fd9-93a6-ae1f0be3f9db,1,1076.0,35.03479166666666,0,1435-8ead8397-c56b-41e5-8f73-44d1dcd3a2a1,0.14208333333333334,0.2025,263
646,2,2,,0.16416666666666666,2,2016-10-24-17-2-56-828_2_2_2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942,2,345.5,32.494375,2,2178-4a59d4b8-7a01-4c19-973a-71c542d487c7,0.1475,0.13083333333333333,894
647,2,2,,0.08833333333333333,2,2016-10-24-17-2-56-828_2_2_2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942,2,258.0,55.435625,2,9266-aece0474-da6d-49b7-9940-a28f8e3e3503,0.19416666666666665,0.3,262
648,1,1,,0.11333333333333333,1,2016-10-24-15-4-49-574_1_1_0962-f0076f79-6e6e-4f67-b7c7-d381b3d8cb18,1,401.0,29.824927052938726,1,7177-7c385702-4702-411e-94ea-a3b88f4e6683,0.22625,0.33916666666666667,261
649,5,5,,0.17833333333333334,5,2016-10-24-13-5-9-179_5_2_4803-ab34f867-4d3d-4232-868c-8092f56c2243,5,436.5,26.068987077949146,2,7329-3f46c03a-81f2-4b06-903b-6be832af1f39,0.16833333333333333,0.15833333333333333,404
650,5,5,,0.1025,5,2016-10-24-13-5-9-179_5_2_4803-ab34f867-4d3d-4232-868c-8092f56c2243,5,23.0,9.27094622759483,2,6737-4cb00c72-ea32-471d-a9eb-1cd78c1437f2,0.12708333333333333,0.15166666666666667,262
651,5,5,,0.3,5,2016-10-24-13-5-9-179_5_2_4803-ab34f867-4d3d-4232-868c-8092f56c2243,5,163.5,13.3351396415173,2,2178-32120ba4-d615-483c-a198-479d8809ddb8,0.2625,0.225,347
652,5,5,,0.24833333333333332,5,2016-10-24-13-5-9-179_5_2_4803-ab34f867-4d3d-4232-868c-8092f56c2243,5,201.5,29.016458333333333,2,9924-81ba6fdd-a8b3-4435-a297-8b9470c4094f,0.22583333333333333,0.20333333333333334,419
653,5,5,,0.2125,5,2016-10-24-13-5-9-179_5_2_4803-ab34f867-4d3d-4232-868c-8092f56c2243,5,257.5,22.15694039182993,2,9554-f8a955f2-fe15-47a1-a82f-cefad6590b97,0.185,0.1575,303
654,4,2,,0.19166666666666668,2,2016-10-24-13-17-27-582_4_2_3885-685c224f-0160-484e-9039-e6a9115dcbd5,2,204.5,24.306041666666665,2,4769-2c98ccc9-5a86-4110-ab67-22bd582a15c3,0.15375,0.11583333333333333,824
655,4,2,,0.17583333333333334,2,2016-10-24-13-17-27-582_4_2_3885-685c224f-0160-484e-9039-e6a9115dcbd5,2,217.5,37.05520833333333,2,9311-2047143d-9de0-4e88-9102-c116fd15b87b,0.1925,0.20916666666666667,1456
656,5,1,,0.06916666666666667,1,2016-10-24-17-31-41-613_5_0_3063-958c1847-5bd2-4a16-98dd-e2a74e4d4361,1,1415.0,70.62046686119217,0,7966-84d343b5-4319-4818-86a3-b8cb6209c880,0.0475,0.025833333333333333,1457
657,3,3,,0.17916666666666667,3,2016-10-24-15-51-48-537_3_1_8587-cda2840a-8052-4881-8394-a863fab69e6d,3,231.0,39.83951646519383,1,1596-85f13368-427e-4ce5-9552-1cec170abd15,0.20958333333333334,0.24,262
658,3,3,,0.06416666666666666,3,2016-10-24-15-51-48-537_3_1_8587-cda2840a-8052-4881-8394-a863fab69e6d,3,362.0,25.108559498956158,1,4335-4ded3548-d189-4bca-a313-b4696fd65649,0.12041666666666667,0.17666666666666667,398
659,3,3,,0.12416666666666666,3,2016-10-24-15-51-48-537_3_1_8587-cda2840a-8052-4881-8394-a863fab69e6d,3,61.5,25.38682784493539,1,5345-44ead0d8-4bed-4034-918d-1b098068ed1a,0.16416666666666666,0.20416666666666666,393
660,4,4,,0.065,4,2016-10-24-15-51-5-276_4_2_2528-5aeb242c-9cf3-4903-a5c6-0b8b363d5830,4,232.5,39.692708333333336,2,2249-91d1ffe5-23fa-46c5-8432-fa2db7848465,0.06625,0.0675,262
661,4,4,,0.25416666666666665,4,2016-10-24-15-51-5-276_4_2_2528-5aeb242c-9cf3-4903-a5c6-0b8b363d5830,4,599.0,79.57729166666667,2,2126-d39891af-64fb-462c-859e-943b2a2fadf9,0.17291666666666666,0.09166666666666666,352
662,4,4,,0.05333333333333334,4,2016-10-24-15-51-5-276_4_2_2528-5aeb242c-9cf3-4903-a5c6-0b8b363d5830,4,16.0,7.109420591913297,2,2377-c0a6fd5f-1946-4903-a948-ae13f882ece7,0.06291666666666666,0.0725,469
663,4,4,,0.08916666666666667,4,2016-10-24-15-51-5-276_4_2_2528-5aeb242c-9cf3-4903-a5c6-0b8b363d5830,4,232.0,46.373333333333335,2,3311-0e1bddcf-a217-47c5-9b2b-a02b5d88fbb9,0.10291666666666667,0.11666666666666667,300
664,2,2,,0.17333333333333334,2,2016-10-24-13-6-45-405_2_3_5757-f2e119ea-efba-4b77-8e6e-441a43476bd5,2,164.5,21.738224260108378,3,1168-1e4fb516-65e3-4c70-b4f2-374628e8e75f,0.14458333333333334,0.11583333333333333,318
665,2,2,,0.10333333333333333,2,2016-10-24-13-6-45-405_2_3_5757-f2e119ea-efba-4b77-8e6e-441a43476bd5,2,1566.5,80.81721550646103,3,1125-3dbd6399-5c1f-41a3-8f97-9d76e3cf3a93,0.10666666666666667,0.11,262
666,4,2,,0.07583333333333334,2,2016-10-24-16-3-33-712_4_1_8429-85f58473-867e-4e17-ba56-de5634487912,2,298.0,28.827844935389745,1,0879-cf864dcf-c771-4204-8393-6b3fa24bd199,0.1225,0.16916666666666666,1454
667,4,2,,0.14416666666666667,2,2016-10-24-16-3-33-712_4_1_8429-85f58473-867e-4e17-ba56-de5634487912,2,989.0,44.22613588995415,1,4849-3fd85c4a-3436-4374-be84-e2352b736fc3,0.17,0.19583333333333333,1032
668,1,1,,0.15833333333333333,1,2016-10-24-17-5-0-258_1_0_1061-bc6132fd-b7eb-4332-a385-1c2f5d49f7ec,1,740.5,46.06143273635985,0,1802-78793fb1-a598-41fa-814f-aaccc7faba99,0.16625,0.17416666666666666,262
669,2,2,,0.03916666666666667,2,2016-10-24-15-4-45-875_2_2_9754-14134c55-a482-4249-82bc-c3508e835f81,2,115.5,47.607961650687784,2,3170-875fbecf-d420-4a5d-a0db-3526ee28f0d3,0.059583333333333335,0.08,282
670,2,2,,0.06666666666666667,2,2016-10-24-15-4-45-875_2_2_9754-14134c55-a482-4249-82bc-c3508e835f81,2,105.0,47.52084201750729,2,3503-8386b374-bef6-428f-99ab-e8067061f55b,0.10166666666666667,0.13666666666666666,262
671,6,1,,0.11916666666666667,1,2016-10-24-15-31-23-599_6_2_1576-32301add-558e-485c-ba14-17b23d872525,1,290.5,47.720416666666665,2,6558-84e9ea48-1d68-4da7-8e56-c7635d0376b3,0.19875,0.2783333333333333,1457
672,3,3,,0.17,3,2016-10-24-15-6-59-847_3_3_6044-9f2eeff0-05e7-46ec-ad57-df44aa5fa2b1,3,1067.5,44.9275,3,2207-1c7f5d72-a0a0-4cbf-9805-7cf77ce54aab,0.3616666666666667,0.5533333333333333,262
673,3,3,,0.21,3,2016-10-24-15-6-59-847_3_3_6044-9f2eeff0-05e7-46ec-ad57-df44aa5fa2b1,3,831.0,89.92898792169929,3,4412-8591e93b-8e9c-4ea9-a8e2-1486fca3e9aa,0.19208333333333333,0.17416666666666666,320
674,3,3,,0.049166666666666664,3,2016-10-24-15-6-59-847_3_3_6044-9f2eeff0-05e7-46ec-ad57-df44aa5fa2b1,3,928.5,74.26791666666666,3,2264-3a243ff5-74a4-4014-9fc2-187625e42db4,0.08708333333333333,0.125,285
675,6,2,,0.11666666666666667,2,2016-10-24-15-24-33-173_6_0_2879-d66cabd3-8be6-414c-806c-53f0c1f4f210,2,9043.0,483.84729166666665,0,4671-6e51dabc-f79d-4f94-b788-f068c3888493,0.12625,0.13583333333333333,1455
676,6,2,,0.23,2,2016-10-24-15-24-33-173_6_0_2879-d66cabd3-8be6-414c-806c-53f0c1f4f210,2,242.0,44.345625,0,6619-60324359-fd86-4fc3-8e03-6f1e0720ca6b,0.25625,0.2825,576
677,2,2,,0.035833333333333335,2,2016-10-24-15-53-32-488_2_3_3244-10607c95-5dfa-4c0b-af1e-93603bbae1de,2,3270.0,162.73770833333333,3,2553-00f33730-419c-4421-850a-543303e8b5ae,0.02125,0.006666666666666667,262
678,2,2,,0.024166666666666666,2,2016-10-24-15-53-32-488_2_3_3244-10607c95-5dfa-4c0b-af1e-93603bbae1de,2,1311.0,116.660625,3,6433-62637192-a5e4-46ca-818e-632adeb5b5ce,0.10625,0.18833333333333332,307
679,6,1,,0.050833333333333335,1,2016-10-24-14-47-18-925_6_2_1019-5f25896d-8537-4290-b1d9-6d81352171ee,1,193.0,30.754583333333333,2,1519-e8aef4ad-d72c-4f1a-b6ea-485fda28cb4b,0.04041666666666666,0.03,1458
680,6,5,,0.07666666666666666,5,2016-10-22-16-21-39-761_6_3_8449-f145e827-2cfa-4c10-b976-faef3bb78fd1,5,61.0,13.435598165902459,3,0633-5d09e2d4-0012-428e-9504-a9fc79b95e50,0.11583333333333333,0.155,618
681,6,5,,0.14333333333333334,5,2016-10-22-16-21-39-761_6_3_8449-f145e827-2cfa-4c10-b976-faef3bb78fd1,5,579.0,72.82346811171321,3,3717-c28a71b6-b5b3-4666-9d90-1a8e0ab45897,0.10958333333333334,0.07583333333333334,1438
682,6,5,,0.16916666666666666,5,2016-10-22-16-21-39-761_6_3_8449-f145e827-2cfa-4c10-b976-faef3bb78fd1,5,73.5,63.07604166666667,3,2657-20bcecd3-c3be-42bb-a4bc-81bb0bb7cc49,0.15708333333333332,0.145,548
683,6,5,,0.1125,5,2016-10-22-16-21-39-761_6_3_8449-f145e827-2cfa-4c10-b976-faef3bb78fd1,5,323.5,84.66548561900792,3,8939-928dd924-b35c-4e4d-af6e-57c33832ec5e,0.18791666666666668,0.2633333333333333,711
684,6,5,,0.12833333333333333,5,2016-10-22-16-21-39-761_6_3_8449-f145e827-2cfa-4c10-b976-faef3bb78fd1,5,803.5,54.829303876615256,3,1821-0bc64d78-b859-41d4-a242-16da3c58bc34,0.20125,0.27416666666666667,261
685,2,2,,0.1025,2,2016-10-22-16-30-37-498_2_0_5860-1f6206de-26c3-4f78-8ea9-adc95d97a762,2,399.0,38.509791666666665,0,2436-6116d1ab-5f67-48a8-8b34-caf8a03a126f,0.08875,0.075,350
686,2,2,,0.30333333333333334,2,2016-10-22-16-30-37-498_2_0_5860-1f6206de-26c3-4f78-8ea9-adc95d97a762,2,525.0,28.100041684035016,0,0364-c3916218-a1e9-4441-8fb0-843a3086ea9c,0.23208333333333334,0.16083333333333333,261
687,1,1,,0.07333333333333333,1,2016-10-22-16-18-5-21_1_3_7195-8ff85fe6-e99f-40a6-921d-1f159bb994b8,1,167.0,21.19091288036682,3,3372-67c09858-0f5f-4652-b5d5-0f531bebea2d,0.14541666666666667,0.2175,262
688,6,1,,0.125,1,2016-10-22-16-45-44-339_6_0_5662-6cf765b5-b8c2-475f-af5a-17f9062da729,1,278.0,23.020842017507295,0,6394-20df1f2a-e151-48e5-aeab-da454423875f,0.0825,0.04,1455
689,6,5,,0.0075,5,2016-10-22-16-19-56-773_6_1_6657-90d3bc70-1d6d-4a08-a035-06498051e7f5,5,1418.5,29.882242601083785,1,1770-8c6ed821-9f2b-4101-9516-a7bfd988953b,0.06541666666666666,0.12333333333333334,630
690,6,5,,0.056666666666666664,5,2016-10-22-16-19-56-773_6_1_6657-90d3bc70-1d6d-4a08-a035-06498051e7f5,5,181.5,25.37348895373072,1,8199-b61e2e33-3b8d-4835-8c70-7e046d0261da,0.09625,0.13583333333333333,432
691,6,5,,0.055,5,2016-10-22-16-19-56-773_6_1_6657-90d3bc70-1d6d-4a08-a035-06498051e7f5,5,1620.0,138.72738641100457,1,7867-c3a32c02-5623-46ce-b1c9-229fa1a8f956,0.04583333333333333,0.03666666666666667,520
692,6,5,,0.10833333333333334,5,2016-10-22-16-19-56-773_6_1_6657-90d3bc70-1d6d-4a08-a035-06498051e7f5,5,559.5,62.80458333333333,1,4797-c1cc3aa8-648f-4dc7-a92a-0c8f2c76b847,0.14916666666666667,0.19,666
693,6,5,,0.07583333333333334,5,2016-10-22-16-19-56-773_6_1_6657-90d3bc70-1d6d-4a08-a035-06498051e7f5,5,313.5,42.90016673614006,1,4892-24a17b6a-001d-4edd-80b3-aa1c2cd1dce6,0.12291666666666666,0.17,261
694,6,4,,0.14833333333333334,4,2016-10-22-16-24-59-919_6_3_3855-b3f3c5b9-abcf-4d86-a0fd-46e9bc678a68,4,37.0,22.25823259691538,3,3480-4d9a669e-5ab7-4c0a-897f-b54f56baa760,0.19125,0.23416666666666666,331
695,6,4,,0.12166666666666667,4,2016-10-22-16-24-59-919_6_3_3855-b3f3c5b9-abcf-4d86-a0fd-46e9bc678a68,4,371.5,20.099416423509794,3,7209-91c645c7-0537-44da-bd39-09d7bc979419,0.13166666666666665,0.14166666666666666,1108
696,6,4,,0.09666666666666666,4,2016-10-22-16-24-59-919_6_3_3855-b3f3c5b9-abcf-4d86-a0fd-46e9bc678a68,4,1087.0,41.68049187161317,3,5133-d2e0b564-2829-4de8-b891-153dc7344932,0.10541666666666667,0.11416666666666667,319
697,6,4,,0.25166666666666665,4,2016-10-22-16-24-59-919_6_3_3855-b3f3c5b9-abcf-4d86-a0fd-46e9bc678a68,4,173.0,44.20466861192163,3,3109-737fc20c-9f3b-4d9f-bfe6-99bd9e8c8fdb,0.21,0.16833333333333333,1448
698,2,2,,0.155,2,2016-10-22-16-36-21-537_2_0_0503-9168288e-210d-4464-9459-7212b948e243,2,935.5,60.53125,0,4156-b05a968d-57e0-4034-a0f7-2eab7121431b,0.12166666666666667,0.08833333333333333,1014
699,2,2,,0.22416666666666665,2,2016-10-22-16-36-21-537_2_0_0503-9168288e-210d-4464-9459-7212b948e243,2,394.0,50.492916666666666,0,4916-8b530723-cec4-4215-a6cd-a86ca38cd656,0.3283333333333333,0.4325,261
700,1,1,,0.2683333333333333,1,2016-10-22-16-24-45-642_1_2_7265-3a090bf8-e676-4242-ac50-a76e41739ea5,1,141.5,49.013125,2,7637-0d990316-4445-40fa-adf5-46524fa5ca07,0.16583333333333333,0.06333333333333334,261
701,6,3,,0.06416666666666666,3,2016-10-22-16-50-24-207_6_0_8231-bde307f0-f05d-459a-b740-8699627b50e5,3,1008.0,64.09378907878282,0,9869-f072b9a9-2553-4804-b7c2-eae207eaa7ad,0.10833333333333334,0.1525,781
702,6,3,,0.29583333333333334,3,2016-10-22-16-50-24-207_6_0_8231-bde307f0-f05d-459a-b740-8699627b50e5,3,2183.5,86.77803251354732,0,3782-71a2ca29-6f56-431b-a1d9-aeabd29ed4ee,0.20666666666666667,0.1175,1454
703,6,3,,0.10583333333333333,3,2016-10-22-16-50-24-207_6_0_8231-bde307f0-f05d-459a-b740-8699627b50e5,3,111.0,39.72280116715298,0,2699-a4be0559-d00b-4c76-9c08-3bf7e23d6492,0.11208333333333333,0.11833333333333333,877
704,2,1,,0.14916666666666667,1,2016-10-22-16-24-23-802_2_2_9073-cfa9e668-83d2-48ea-b535-c3200ec25139,1,309.5,49.9920866305706,2,1681-ecdcc662-b453-4430-ac86-5db5b82d2f54,0.1525,0.15583333333333332,308
705,6,1,,0.195,1,2016-10-22-17-51-22-518_6_0_6347-dcb77591-1a61-49e2-a76e-a03d26aecc29,1,674.0,35.55147978324302,0,4853-d3b834fb-16c0-4a49-98cd-8140b39ae40b,0.16041666666666668,0.12583333333333332,1457
706,6,6,,0.17166666666666666,6,2016-10-22-16-34-11-431_6_1_8615-d0776efa-86a2-4d1a-b8dd-5660006a9977,6,2156.5,41.719466444351816,1,2624-adb124fe-4b30-4467-bd95-aca5afb8d50f,0.23166666666666666,0.2916666666666667,810
707,6,6,,0.17166666666666666,6,2016-10-22-16-34-11-431_6_1_8615-d0776efa-86a2-4d1a-b8dd-5660006a9977,6,224.5,48.82471863276365,1,0366-fb30cff1-5913-4e5a-bb28-9f88d44f2ca3,0.20291666666666666,0.23416666666666666,406
708,6,6,,0.06833333333333333,6,2016-10-22-16-34-11-431_6_1_8615-d0776efa-86a2-4d1a-b8dd-5660006a9977,6,191.0,50.6848686952897,1,0372-6a2f412c-3ca7-4d8d-a23d-1b91cd9e9603,0.155,0.24166666666666667,952
709,6,6,,0.058333333333333334,6,2016-10-22-16-34-11-431_6_1_8615-d0776efa-86a2-4d1a-b8dd-5660006a9977,6,171.0,29.083159649854107,1,3581-ee9ee337-a136-4790-bdf8-8d6789e32f57,0.10791666666666666,0.1575,678
710,6,6,,0.165,6,2016-10-22-16-34-11-431_6_1_8615-d0776efa-86a2-4d1a-b8dd-5660006a9977,6,195.5,44.33680700291788,1,3240-9b252b26-cd26-4ed4-916c-baaee64c8f0c,0.16875,0.1725,826
711,6,6,,0.059166666666666666,6,2016-10-22-16-34-11-431_6_1_8615-d0776efa-86a2-4d1a-b8dd-5660006a9977,6,200.5,35.90770833333333,1,5315-55588332-4542-4bb8-84f5-ab9bf6b707b7,0.16958333333333334,0.28,261
712,2,2,,0.145,2,2016-10-22-16-48-30-930_2_3_4561-e9d0545f-ba93-44b5-8231-1b2edb72280c,2,4714.5,210.08875,3,4419-f7cf4d36-2676-4870-b45b-9f11f396ab65,0.16375,0.1825,310
713,2,2,,0.10166666666666667,2,2016-10-22-16-48-30-930_2_3_4561-e9d0545f-ba93-44b5-8231-1b2edb72280c,2,134.0,55.518541666666664,3,6879-a35b0cb2-e045-4acc-b1ac-70e65e0c3b1f,0.11208333333333333,0.1225,263
714,6,3,,0.17,3,2016-10-22-16-38-4-277_6_0_2973-48b8da4b-60c8-411c-bfb4-54bfa430e252,3,57.0,24.511875,0,6301-a066e4d2-338a-49af-9b88-33f02efb72b0,0.19458333333333333,0.21916666666666668,498
715,6,3,,0.10583333333333333,3,2016-10-22-16-38-4-277_6_0_2973-48b8da4b-60c8-411c-bfb4-54bfa430e252,3,93.0,56.729791666666664,0,1391-8fa3a88a-517d-4c80-860f-3109482f9d6e,0.12458333333333334,0.14333333333333334,1447
716,6,3,,0.10833333333333334,3,2016-10-22-16-38-4-277_6_0_2973-48b8da4b-60c8-411c-bfb4-54bfa430e252,3,45.0,33.37125,0,7283-3f871322-1f5e-4fcf-a112-7c87b7a98430,0.1875,0.26666666666666666,430
717,2,1,,0.060833333333333336,1,2016-10-22-19-37-23-275_2_0_7740-6937f51d-8889-42d7-a78f-5fc01c5b19f7,1,912.5,52.65958333333333,0,1603-19e1957c-6880-4666-9c24-b23811c9c4a4,0.07333333333333333,0.08583333333333333,1458
718,1,1,,0.3458333333333333,1,2016-10-22-16-24-56-667_1_0_5240-15c987f5-fc90-40c6-8d7b-804439d95481,1,378.5,29.696123384743643,0,3190-c5a497fd-4ebd-4d54-b505-cad90dcca478,0.22666666666666666,0.1075,261
719,6,1,,0.056666666666666664,1,2016-10-22-19-34-21-136_6_3_4253-6645805a-da81-4684-9b67-c4f2a3d4a80c,1,257.5,35.426219258024176,3,4179-ffb6a81a-0bda-4fef-ba4e-67ea9e3cdfb2,0.10041666666666667,0.14416666666666667,1457
